LAT;-29,13956;;;;;;;;
LONG;-51,61112;;;;;;;;
;HC Air temperature [°C];Dew Point [°C];Solar radiation [W/m2];HC Relative humidity [%];Precipitation [mm];Leaf Wetness [min];Wind speed [m/s];Battery [mV];
Date/Time;avg;avg;avg;avg;sum;time;avg;last;Daily ET0 [mm]
2017-04-24 16:00:00;15,67;15,6;28;100;0,8;10;0;6678;
2017-04-24 15:00:00;15,79;15,7;88;100;0,6;0;0;6884;
2017-04-24 14:00:00;15,53;15,4;109;100;0,6;0;0;6884;
2017-04-24 13:00:00;15,18;15,1;81;100;0,2;0;0;6786;
2017-04-24 12:00:00;14,83;14,7;83;100;0,4;15;0;6776;
2017-04-24 11:00:00;14,69;14,6;53;100;2;60;0,1;6698;
2017-04-24 10:00:00;15,35;15,3;35;100;0,4;60;0,1;6640;
2017-04-24 09:00:00;15,71;15,2;53;97,57;0;0;0;6650;
2017-04-24 08:00:00;15,23;14,8;23;98,14;0;0;0;6590;
2017-04-24 07:00:00;14,49;14,4;0;100;0;0;0;6552;
2017-04-24 06:00:00;14,17;14,1;0;100;0;0;0;6552;
2017-04-24 05:00:00;14,05;13,9;0;100;0;0;0;6562;
2017-04-24 04:00:00;14,18;14;0;99,89;0;0;0,1;6562;
2017-04-24 03:00:00;14,38;14,1;0;99,02;0;0;0,1;6562;
2017-04-24 02:00:00;14,36;14;0;98,91;0;0;0,2;6562;
2017-04-24 01:00:00;14,26;14,1;0;99,81;0;0;0;6552;
2017-04-24 00:00:00;14,58;13,6;0;94,62;0;0;0,1;6562;2,1
2017-04-23 23:00:00;13,97;13;0;95,21;0;0;0;6562;
2017-04-23 22:00:00;13,37;12,6;0;96,37;0;0;0;6562;
2017-04-23 21:00:00;14,49;12,2;0;86,83;0;0;0,1;6562;
2017-04-23 20:00:00;14,98;12,3;0;84,97;0;0;0,1;6572;
2017-04-23 19:00:00;15,98;12,7;0;82,07;0;0;0,2;6600;
2017-04-23 18:00:00;17,71;12,8;47;74,16;0;0;0,1;6660;
2017-04-23 17:00:00;20,88;10,5;248;52,47;0;0;0;6952;
2017-04-23 16:00:00;20,67;10,4;454;52,54;0;0;0;6962;
2017-04-23 15:00:00;21,02;10,4;627;51,36;0;0;0;6962;
2017-04-23 14:00:00;19,83;12,4;740;63,12;0;0;0;6962;
2017-04-23 13:00:00;18,47;13,4;781;73,15;0;0;0;6962;
2017-04-23 12:00:00;17,22;13,5;749;80,06;0;0;0,1;6962;
2017-04-23 11:00:00;15,91;13,2;653;85,18;0;0;0,1;6972;
2017-04-23 10:00:00;13,14;12,6;463;97,37;0;0;0,1;6972;
2017-04-23 09:00:00;10,83;10,7;203;100;0;0;0;6982;
2017-04-23 08:00:00;9,42;9,3;47;100;0;0;0;6718;
2017-04-23 07:00:00;8,69;8,6;0;100;0,2;0;0;6532;
2017-04-23 06:00:00;9,36;9,3;0;100;0;0;0;6532;
2017-04-23 05:00:00;9,52;9,4;0;100;0;0;0;6532;
2017-04-23 04:00:00;10,33;10,2;0;100;0;0;0;6532;
2017-04-23 03:00:00;10,99;10,8;0;99,45;0;0;0;6532;
2017-04-23 02:00:00;11,33;11;0;98,96;0;0;0;6532;
2017-04-23 01:00:00;11,55;11,4;0;99,63;0;0;0;6532;
2017-04-23 00:00:00;12,32;10,1;0;87,66;0;0;0;6552;1,9
2017-04-22 23:00:00;12,63;9;0;79,36;0;0;0;6552;
2017-04-22 22:00:00;11,4;10,7;0;96,47;0;0;0;6562;
2017-04-22 21:00:00;11,93;11,7;0;99,12;0;0;0;6572;
2017-04-22 20:00:00;13,62;10,6;0;83,5;0;0;0;6590;
2017-04-22 19:00:00;15,79;9,5;0;67,07;0;0;0,2;6620;
2017-04-22 18:00:00;17,28;9,5;51;61,01;0;0;0,1;6698;
2017-04-22 17:00:00;19,75;9,6;256;52,74;0;0;0;6962;
2017-04-22 16:00:00;20,18;9,7;468;51,72;0;0;0,2;6962;
2017-04-22 15:00:00;20,68;9,7;649;50,23;0;0;0,2;6962;
2017-04-22 14:00:00;19,77;11,2;765;58,49;0;0;0,2;6962;
2017-04-22 13:00:00;17,95;11,8;386;68,44;0;0;0,2;6972;
2017-04-22 12:00:00;17,73;13,4;405;76,94;0;0;0,2;6972;
2017-04-22 11:00:00;17,08;15,4;590;91,11;0;0;0,2;6952;
2017-04-22 10:00:00;14,6;14,5;213;100;0;5;0;6844;
2017-04-22 09:00:00;13,41;13,3;114;100;0;0;0;6816;
2017-04-22 08:00:00;12,33;12,2;32;100;0;0;0;6640;
2017-04-22 07:00:00;12,18;12,1;0;100;0;0;0;6532;
2017-04-22 06:00:00;12,33;12,2;0;100;0;0;0;6532;
2017-04-22 05:00:00;13,29;13,2;0;100;0,2;0;0;6542;
2017-04-22 04:00:00;13,72;13,6;0;100;0;0;0,1;6542;
2017-04-22 03:00:00;13,46;13,4;0;100;0;0;0,1;6542;
2017-04-22 02:00:00;13,38;13,3;0;100;0;0;0,2;6552;
2017-04-22 01:00:00;13,02;12,9;0;100;0;0;0;6542;
2017-04-22 00:00:00;13,19;13,1;0;100;0;0;0;6552;1,8
2017-04-21 23:00:00;13,97;13,9;0;100;0;0;0,3;6552;
2017-04-21 22:00:00;14,72;14,7;0;100;0;0;0,5;6562;
2017-04-21 21:00:00;15,2;15,1;0;100;0;0;1;6572;
2017-04-21 20:00:00;16,24;16,2;0;100;0;0;1,2;6582;
2017-04-21 19:00:00;17,47;17,4;0;100;0;0;0,5;6590;
2017-04-21 18:00:00;19;17,6;17;92,69;0;0;0,7;6610;
2017-04-21 17:00:00;20,47;16,3;63;77,96;0;0;0,9;6708;
2017-04-21 16:00:00;21,92;16,7;159;73,03;0;0;0,8;6942;
2017-04-21 15:00:00;22,23;16,6;243;71,27;0;0;0,4;6962;
2017-04-21 14:00:00;23,78;17;451;66,98;0;0;0,7;6952;
2017-04-21 13:00:00;23,76;17,8;699;70,35;0;0;0,7;6962;
2017-04-21 12:00:00;22,18;19;609;83,04;0;0;0,9;6962;
2017-04-21 11:00:00;20,52;20,2;347;98,55;0;0;0,4;6962;
2017-04-21 10:00:00;18,79;18,7;159;100;0;0;0,5;6884;
2017-04-21 09:00:00;18,55;18,5;87;100;0;5;0,1;6688;
2017-04-21 08:00:00;17,91;17,8;23;100;0;0;0;6600;
2017-04-21 07:00:00;17,82;17,7;0;100;0;0;0;6552;
2017-04-21 06:00:00;17,92;17,8;0;100;0;0;0;6552;
2017-04-21 05:00:00;18,23;18,1;0;100;0;0;0;6562;
2017-04-21 04:00:00;18,4;18,3;0;100;0;0;0;6562;
2017-04-21 03:00:00;18,34;18,2;0;100;0;0;0;6562;
2017-04-21 02:00:00;18,57;18,5;0;100;0;0;0;6562;
2017-04-21 01:00:00;18,59;18,5;0;100;0;0;0;6562;
2017-04-21 00:00:00;18,92;18,8;0;100;0;5;0,1;6562;1,4
2017-04-20 23:00:00;19,2;19,1;0;100;0;25;0;6572;
2017-04-20 22:00:00;19,68;19,6;0;99,9;0;25;0;6572;
2017-04-20 21:00:00;20,42;19,5;0;95,29;0;60;0;6572;
2017-04-20 20:00:00;20,41;19;0;92,68;0,2;60;0;6582;
2017-04-20 19:00:00;20,71;18,6;0;88,84;0;60;0;6590;
2017-04-20 18:00:00;20,64;18,9;13;90,87;0;60;0;6610;
2017-04-20 17:00:00;21,29;19,2;64;89,19;0;55;0;6748;
2017-04-20 16:00:00;22,07;18,4;98;80,97;0;0;0;6952;
2017-04-20 15:00:00;22,51;17,8;213;75,64;0;0;0;6952;
2017-04-20 14:00:00;22,15;17,3;307;74,93;0;0;0,3;6962;
2017-04-20 13:00:00;21,31;16,9;284;76,79;0;0;0,2;6962;
2017-04-20 12:00:00;20,84;16,8;311;78,53;0;0;0,1;6962;
2017-04-20 11:00:00;20,14;16,5;356;80,71;0;0;0,3;6962;
2017-04-20 10:00:00;18,85;16,1;190;85,41;0;0;0,3;6834;
2017-04-20 09:00:00;18,2;16,1;147;88,75;0;0;0,1;6826;
2017-04-20 08:00:00;17,48;16,1;64;92,38;0;0;0,3;6698;
2017-04-20 07:00:00;16,86;16,1;0;96,49;0;0;0,4;6572;
2017-04-20 06:00:00;16,73;16,1;0;97,28;0;0;0,4;6572;
2017-04-20 05:00:00;16,64;16;0;97,32;0;0;0,4;6572;
2017-04-20 04:00:00;16,48;15,9;0;97,38;0;0;0,4;6572;
2017-04-20 03:00:00;16,44;15,5;0;94,95;0;0;0,3;6572;
2017-04-20 02:00:00;16,53;15,1;0;92,45;0;0;0,3;6572;
2017-04-20 01:00:00;16,91;14,8;0;88,47;0;0;0,3;6582;
2017-04-20 00:00:00;17,21;14,8;0;86,46;0;0;0,4;6590;2,3
2017-04-19 23:00:00;17,74;14,6;0;82,67;0;0;0,5;6590;
2017-04-19 22:00:00;18,28;14,3;0;78,69;0;0;0,4;6600;
2017-04-19 21:00:00;18,97;14,2;0;74,64;0;0;0,4;6610;
2017-04-19 20:00:00;19,36;14,2;0;72,98;0;0;0,2;6610;
2017-04-19 19:00:00;19,52;14,6;0;74,25;0;0;0,3;6620;
2017-04-19 18:00:00;20,32;14,9;38;71,8;0;0;0,4;6678;
2017-04-19 17:00:00;21,65;15,5;181;68,97;0;0;0,2;6952;
2017-04-19 16:00:00;22,89;15,8;296;65,24;0;0;0,2;6952;
2017-04-19 15:00:00;23,64;16,3;428;64,44;0;0;0,3;6962;
2017-04-19 14:00:00;23,31;16,1;597;64,58;0;0;0,2;6962;
2017-04-19 13:00:00;22,57;15,9;624;66,9;0;0;0,8;6962;
2017-04-19 12:00:00;21,93;16,2;687;70,7;0;0;0,5;6962;
2017-04-19 11:00:00;20,47;15,9;574;75,81;0;0;0,5;6972;
2017-04-19 10:00:00;18,89;15,7;480;82,42;0;0;0,7;6962;
2017-04-19 09:00:00;16,97;15,7;208;93,12;0;0;0,6;6914;
2017-04-19 08:00:00;15,5;15,4;73;99,78;0;0;0,3;6718;
2017-04-19 07:00:00;14,89;14,8;0;100;0;0;0,2;6542;
2017-04-19 06:00:00;15,41;15,3;0;100;0;0;0,2;6542;
2017-04-19 05:00:00;15,66;15,6;0;100;0;0;0,3;6542;
2017-04-19 04:00:00;15,77;15,7;0;100;0;0;0,1;6542;
2017-04-19 03:00:00;15,9;15,8;0;100;0;0;0,1;6542;
2017-04-19 02:00:00;16,21;16,1;0;100;0;0;0,1;6552;
2017-04-19 01:00:00;16,44;16,4;0;100;0;0;0,1;6552;
2017-04-19 00:00:00;16,77;16,7;0;100;0;0;0,1;6552;2,5
2017-04-18 23:00:00;17,1;17;0;100;0;0;0,1;6562;
2017-04-18 22:00:00;17,37;17,3;0;100;0;0;0,7;6572;
2017-04-18 21:00:00;17,24;17,2;0;100;0;0;0,6;6590;
2017-04-18 20:00:00;17,41;17,3;0;100;0;0;0,5;6582;
2017-04-18 19:00:00;17,96;17,9;0;100;0;0;0,3;6640;
2017-04-18 18:00:00;19,04;18,8;39;99,41;0;0;0,3;6698;
2017-04-18 17:00:00;20,83;19;152;90,15;0;0;0,2;6952;
2017-04-18 16:00:00;22,52;18,6;428;79,46;0;0;0,1;6952;
2017-04-18 15:00:00;23,45;17,6;635;70,55;0;0;0;6952;
2017-04-18 14:00:00;23,47;17,2;696;68,92;0;0;0;6962;
2017-04-18 13:00:00;22,86;17,7;770;73,33;0;0;0;6962;
2017-04-18 12:00:00;21,27;17,1;698;77,8;0;0;0,2;6962;
2017-04-18 11:00:00;20,35;16,8;662;80,93;0;0;0,1;6972;
2017-04-18 10:00:00;18,26;16,5;423;90,46;0;0;0,1;6972;
2017-04-18 09:00:00;16,16;16;199;99,37;0;0;0;6922;
2017-04-18 08:00:00;14,28;14,2;55;100;0;0;0;6708;
2017-04-18 07:00:00;13,43;13,3;0;100;0,2;0;0;6552;
2017-04-18 06:00:00;13,99;13,9;0;100;0;0;0;6552;
2017-04-18 05:00:00;14,73;14,6;0;100;0;0;0;6572;
2017-04-18 04:00:00;15,1;15;0;100;0;0;0,1;6582;
2017-04-18 03:00:00;14,96;14,9;0;100;0;0;0;6582;
2017-04-18 02:00:00;15,65;15,4;0;99,33;0;0;0,7;6582;
2017-04-18 01:00:00;15,49;15,4;0;100;0;0;0,8;6582;
2017-04-18 00:00:00;15,52;15,4;0;100;0;0;0,7;6600;1,9
2017-04-17 23:00:00;15,48;15,4;0;100;0;0;0,2;6610;
2017-04-17 22:00:00;15,52;15,4;0;100;0;0;0,5;6620;
2017-04-17 21:00:00;16,04;16;0;100;0;0;0,8;6630;
2017-04-17 20:00:00;16,46;16,4;0;100;0;0;1,3;6650;
2017-04-17 19:00:00;16,98;16,9;0;100;0;0;1,1;6668;
2017-04-17 18:00:00;17,81;15,6;46;87,8;0;0;1,1;6728;
2017-04-17 17:00:00;18,61;16;170;85,92;0;0;0,8;6952;
2017-04-17 16:00:00;19,48;16,7;241;85,02;0;0;0,4;6962;
2017-04-17 15:00:00;20,78;16,5;459;77,48;0;0;0,3;6952;
2017-04-17 14:00:00;20,28;16;541;77,43;0;0;0,6;6972;
2017-04-17 13:00:00;19,56;16,1;478;81,21;0;0;0,8;6972;
2017-04-17 12:00:00;18,73;17,2;479;91,59;0;0;0,7;6972;
2017-04-17 11:00:00;18,48;17,6;399;95,17;0;0;0,8;6972;
2017-04-17 10:00:00;17,3;17,2;394;100;0;0;0,6;6972;
2017-04-17 09:00:00;15,86;15,8;171;100;0;0;0,5;6874;
2017-04-17 08:00:00;14,99;14,9;57;100;0;0;0;6718;
2017-04-17 07:00:00;14,6;14,5;0;100;0;0;0;6552;
2017-04-17 06:00:00;14,65;14,6;0;100;0;0;0;6562;
2017-04-17 05:00:00;14,83;14,7;0;100;0;0;0;6562;
2017-04-17 04:00:00;14,88;14,8;0;100;0;0;0,2;6572;
2017-04-17 03:00:00;14,75;14,7;0;100;0;0;0;6572;
2017-04-17 02:00:00;14,73;14,6;0;100;0;0;0;6572;
2017-04-17 01:00:00;14,79;14,7;0;100;0;0;0,2;6572;
2017-04-17 00:00:00;15,04;15;0;100;0;0;0,1;6582;0,8
2017-04-16 23:00:00;15,01;14,9;0;100;0;0;0,1;6590;
2017-04-16 22:00:00;15,15;15,1;0;100;0;0;0,6;6590;
2017-04-16 21:00:00;15,11;15;0;100;0;0;0,5;6600;
2017-04-16 20:00:00;15,06;15;0;100;0;0;0,6;6610;
2017-04-16 19:00:00;15,14;15;0;100;0;0;0,6;6610;
2017-04-16 18:00:00;16,26;16,2;18;100;0;0;1,2;6640;
2017-04-16 17:00:00;16,6;16,5;44;100;0;0;0,4;6786;
2017-04-16 16:00:00;16,95;16,9;75;100;0;0;0,7;6952;
2017-04-16 15:00:00;17,76;17,7;167;100;0;0;0,9;6952;
2017-04-16 14:00:00;17,71;17,7;190;100;0;0;0,7;6932;
2017-04-16 13:00:00;17,18;17,1;129;100;0;0;0,5;6826;
2017-04-16 12:00:00;16,88;16,8;94;100;0;0;0,4;6786;
2017-04-16 11:00:00;17,27;17,2;69;100;0;0;0,2;6756;
2017-04-16 10:00:00;17,6;17,5;62;100;0;0;0;6708;
2017-04-16 09:00:00;17,46;17,4;34;100;0,2;55;0;6650;
2017-04-16 08:00:00;17,46;17,4;0;100;0;25;0;6562;
2017-04-16 07:00:00;17,27;17,2;0;100;0;0;0;6542;
2017-04-16 06:00:00;17,35;17,3;0;100;0;0;0;6552;
2017-04-16 05:00:00;17,45;17,3;0;100;0;0;0;6552;
2017-04-16 04:00:00;17,62;17,5;0;100;0;0;0;6552;
2017-04-16 03:00:00;17,63;17,5;0;100;0;30;0;6552;
2017-04-16 02:00:00;17,68;17,6;0;100;0,2;60;0;6552;
2017-04-16 01:00:00;18,22;18,1;0;100;0,4;60;0;6542;
2017-04-16 00:00:00;18,49;18,4;0;100;0,2;30;0;6552;1,2
2017-04-15 23:00:00;18,61;18,5;0;100;0;0;0;6552;
2017-04-15 22:00:00;18,53;18,5;0;100;0;0;0;6552;
2017-04-15 21:00:00;18,53;18,4;0;100;0;0;0;6562;
2017-04-15 20:00:00;18,81;18,7;0;100;0;0;0;6562;
2017-04-15 19:00:00;18,91;18,9;0;100;0;0;0;6562;
2017-04-15 18:00:00;19,2;19,1;8;100;0;20;0;6572;
2017-04-15 17:00:00;19,33;19,2;69;100;0,4;60;0;6688;
2017-04-15 16:00:00;19,2;19,1;28;100;9,6;60;0;6668;
2017-04-15 15:00:00;20,66;20,6;57;100;0,2;5;0;6728;
2017-04-15 14:00:00;21,56;21,5;268;100;0;0;0;6952;
2017-04-15 13:00:00;20,45;20,4;417;100;0;0;0;6962;
2017-04-15 12:00:00;19,5;19,4;242;100;0;35;0;6962;
2017-04-15 11:00:00;18,59;18,5;259;100;0,2;60;0;6962;
2017-04-15 10:00:00;18,02;17,9;106;100;2,8;60;0;6952;
2017-04-15 09:00:00;17,58;17,5;173;100;0,4;5;0;6952;
2017-04-15 08:00:00;16,35;16,3;42;100;0;0;0;6718;
2017-04-15 07:00:00;16,04;16;0;100;0;0;0;6572;
2017-04-15 06:00:00;15,96;15,9;0;100;0;0;0;6572;
2017-04-15 05:00:00;15,8;15,7;0;100;0;0;0;6572;
2017-04-15 04:00:00;15,9;15,8;0;100;0;0;0;6582;
2017-04-15 03:00:00;16,33;16,3;0;100;0;0;0;6582;
2017-04-15 02:00:00;16,83;16,7;0;100;0;0;0;6582;
2017-04-15 01:00:00;16,84;16,8;0;100;0;0;0;6582;
2017-04-15 00:00:00;16,88;16,8;0;100;0;0;0;6600;2
2017-04-14 23:00:00;17,38;17,3;0;100;0;0;0;6610;
2017-04-14 22:00:00;17,26;17,2;0;100;0;0;0;6610;
2017-04-14 21:00:00;17,3;17,2;0;100;0;0;0;6620;
2017-04-14 20:00:00;17,15;17,1;0;100;0;0;0;6640;
2017-04-14 19:00:00;17,8;17,7;0;100;0;0;0,2;6660;
2017-04-14 18:00:00;20,04;20;55;100;0;0;0,1;6698;
2017-04-14 17:00:00;21,7;21,4;121;99,1;0;0;0;6952;
2017-04-14 16:00:00;23,31;21,4;359;89,79;0;0;0;6952;
2017-04-14 15:00:00;22,75;22,2;554;97,46;0;0;0;6962;
2017-04-14 14:00:00;21,44;21,3;708;100;0;35;0,1;6962;
2017-04-14 13:00:00;19,32;19,2;294;100;0,2;60;0;6972;
2017-04-14 12:00:00;21,46;19,3;182;88,63;1,6;10;0;6904;
2017-04-14 11:00:00;21,41;18,5;396;84,38;0;0;0,1;6962;
2017-04-14 10:00:00;20,42;18;474;87,31;0;0;0,1;6962;
2017-04-14 09:00:00;17,54;17,4;176;99,93;0;0;0;6904;
2017-04-14 08:00:00;16,07;16;49;100;0;0;0;6668;
2017-04-14 07:00:00;15,6;15,5;0;100;0;0;0;6562;
2017-04-14 06:00:00;15,62;15,5;0;100;0;0;0;6552;
2017-04-14 05:00:00;15,32;15,2;0;100;0;0;0;6542;
2017-04-14 04:00:00;15,46;15,4;0;100;0;0;0;6552;
2017-04-14 03:00:00;15,82;15,7;0;100;0;0;0;6552;
2017-04-14 02:00:00;15,8;15,7;0;100;0;0;0;6552;
2017-04-14 01:00:00;16,17;16,1;0;100;0;0;0;6552;
2017-04-14 00:00:00;16,08;16;0;100;0;0;0;6562;2,6
2017-04-13 23:00:00;15,67;15,6;0;100;0;0;0;6562;
2017-04-13 22:00:00;15,66;15,6;0;100;0;0;0;6552;
2017-04-13 21:00:00;16,21;16;0;99,08;0;0;0;6562;
2017-04-13 20:00:00;16,98;16;0;94,81;0;0;0,2;6572;
2017-04-13 19:00:00;17,69;15,9;0;90,45;0;0;0,3;6572;
2017-04-13 18:00:00;19,63;16,4;67;82,89;0;0;0;6738;
2017-04-13 17:00:00;23,44;15,9;281;63,64;0;0;0;6952;
2017-04-13 16:00:00;23,88;15,9;499;61,72;0;0;0;6962;
2017-04-13 15:00:00;23,1;15,5;648;63,28;0;0;0;6952;
2017-04-13 14:00:00;22,32;15,6;749;66,64;0;0;0,1;6962;
2017-04-13 13:00:00;21,6;15;838;67,36;0;0;0;6962;
2017-04-13 12:00:00;20,38;14,8;800;70,92;0;0;0;6962;
2017-04-13 11:00:00;18;13,5;691;75,92;0;0;0,2;6972;
2017-04-13 10:00:00;15,9;12,8;519;83,11;0;0;0,1;6972;
2017-04-13 09:00:00;13,08;12,3;224;96,21;0;0;0;6982;
2017-04-13 08:00:00;11,42;11,3;59;100;0;0;0;6738;
2017-04-13 07:00:00;10,4;10,3;0;100;0;0;0;6532;
2017-04-13 06:00:00;10,66;10,6;0;100;0;0;0;6532;
2017-04-13 05:00:00;10,63;10,5;0;99,99;0;0;0;6532;
2017-04-13 04:00:00;10,34;10,2;0;99,95;0;0;0;6532;
2017-04-13 03:00:00;9,93;9,8;0;100;0;0;0;6532;
2017-04-13 02:00:00;10,78;10,7;0;100;0;0;0;6542;
2017-04-13 01:00:00;11,25;11;0;99,34;0;0;0,1;6542;
2017-04-13 00:00:00;11,84;10,6;0;93,18;0;0;0,3;6562;1,7
2017-04-12 23:00:00;12;10,6;0;92,14;0;0;0,3;6572;
2017-04-12 22:00:00;12,51;10,8;0;90,42;0;0;0,6;6582;
2017-04-12 21:00:00;12,92;11,3;0;91,22;0;0;0,6;6590;
2017-04-12 20:00:00;13,45;12,4;0;94,28;0;0;0,8;6610;
2017-04-12 19:00:00;13,96;13,2;0;96,26;0;0;0,3;6640;
2017-04-12 18:00:00;15,13;12,8;27;86,8;0;0;0,3;6766;
2017-04-12 17:00:00;16,54;12,8;155;79,31;0;0;0,1;6952;
2017-04-12 16:00:00;17,56;12,2;280;72,23;0;0;0,1;6932;
2017-04-12 15:00:00;18,34;12,7;375;70,63;0;0;0;6962;
2017-04-12 14:00:00;17,76;11,9;481;69,62;0;0;0,2;6972;
2017-04-12 13:00:00;17,02;13,4;371;80,09;0;0;0,1;6972;
2017-04-12 12:00:00;16,6;14,2;390;86,65;0;0;0,1;6962;
2017-04-12 11:00:00;15,96;13,9;305;88,52;0;0;0;6962;
2017-04-12 10:00:00;15,6;14,4;373;93,4;0;0;0,3;6962;
2017-04-12 09:00:00;14,64;14,5;179;100;0;0;0,1;6952;
2017-04-12 08:00:00;13,75;13,7;56;100;0;0;0,3;6718;
2017-04-12 07:00:00;13,56;13,5;0;100;0;0;0,3;6552;
2017-04-12 06:00:00;13,97;13,9;0;100;0;0;0,6;6552;
2017-04-12 05:00:00;14,09;14;0;100;0;0;0,4;6552;
2017-04-12 04:00:00;13,86;13,8;0;100;0;0;0;6542;
2017-04-12 03:00:00;14,38;14,3;0;100;0;0;0,1;6552;
2017-04-12 02:00:00;15,01;14,2;0;95,68;0;0;0,3;6552;
2017-04-12 01:00:00;14,49;12,9;0;91,44;0;0;0;6542;
2017-04-12 00:00:00;15,55;12,3;0;81,92;0;0;0;6552;2,8
2017-04-11 23:00:00;14,98;12,3;0;84,86;0;0;0;6552;
2017-04-11 22:00:00;15,91;11,9;0;77,81;0;0;0,3;6562;
2017-04-11 21:00:00;16,41;11,8;0;74,96;0;0;0,9;6572;
2017-04-11 20:00:00;17,19;13,2;0;78,43;0;0;0,4;6590;
2017-04-11 19:00:00;18,33;14;0;76,76;0;0;0,1;6610;
2017-04-11 18:00:00;20,86;15,2;83;70,6;0;0;0,3;6904;
2017-04-11 17:00:00;22,62;15,5;303;64,92;0;0;0,4;6962;
2017-04-11 16:00:00;23,07;15,3;516;62,62;0;0;0,4;6962;
2017-04-11 15:00:00;22,64;15,4;687;64,68;0;0;0,6;6962;
2017-04-11 14:00:00;21,99;15,4;805;67,26;0;0;0,9;6962;
2017-04-11 13:00:00;21,24;16,5;827;75,16;0;0;0,9;6962;
2017-04-11 12:00:00;20;18,1;793;89,91;0;0;0,9;6972;
2017-04-11 11:00:00;19,07;18,7;544;98,12;0;0;1;6972;
2017-04-11 10:00:00;18,4;18,3;415;100;0,2;0;0,8;6952;
2017-04-11 09:00:00;17,13;17;147;100;0;0;0,9;6894;
2017-04-11 08:00:00;17,25;17,2;26;100;0;0;0,3;6620;
2017-04-11 07:00:00;17,25;17,2;0;100;0,2;0;0,3;6542;
2017-04-11 06:00:00;17,4;17,3;0;100;2,4;0;0,7;6542;
2017-04-11 05:00:00;17,74;17,7;0;100;2,2;0;1,3;6542;
2017-04-11 04:00:00;18,43;18,3;0;100;0,8;0;1,7;6542;
2017-04-11 03:00:00;19,77;19,7;0;100;0,4;0;0,8;6552;
2017-04-11 02:00:00;20,26;20,2;0;100;0,6;30;0,5;6562;
2017-04-11 01:00:00;20,41;20,3;0;100;0;0;0;6562;
2017-04-11 00:00:00;20,47;20,4;0;100;0;0;0,1;6562;2,9
2017-04-10 23:00:00;20,43;20,3;0;100;0;0;0;6562;
2017-04-10 22:00:00;20,39;20,3;0;100;0;0;0,1;6562;
2017-04-10 21:00:00;20,75;20,7;0;100;0;55;0;6562;
2017-04-10 20:00:00;21,94;21,9;0;100;2,2;60;0,6;6572;
2017-04-10 19:00:00;24,39;22,7;0;91,09;0,4;30;0;6582;
2017-04-10 18:00:00;25,68;21,8;23;80,29;0;0;0;6600;
2017-04-10 17:00:00;27,31;22,3;139;75,42;0;0;0;6942;
2017-04-10 16:00:00;28,66;22,7;256;70,9;0;0;0;6942;
2017-04-10 15:00:00;28,7;21,9;443;67,61;0;0;0,1;6952;
2017-04-10 14:00:00;29,15;22,4;654;67,78;0;0;0,3;6952;
2017-04-10 13:00:00;27,61;21,9;637;71,97;0;0;0,4;6962;
2017-04-10 12:00:00;26,85;21,9;781;75,17;0;0;0,5;6962;
2017-04-10 11:00:00;24,63;20,8;659;80,21;0;0;0,6;6962;
2017-04-10 10:00:00;22,73;20,5;513;88,04;0;0;0,8;6962;
2017-04-10 09:00:00;20,53;20,3;180;99;0;0;0,6;6904;
2017-04-10 08:00:00;19,66;19,6;53;100;0;0;0,6;6688;
2017-04-10 07:00:00;19,49;19,4;0;100;0;0;0,5;6562;
2017-04-10 06:00:00;19,44;19,4;0;100;0;0;0,2;6562;
2017-04-10 05:00:00;19,52;19,4;0;100;0;0;0,2;6562;
2017-04-10 04:00:00;19,83;19,7;0;100;0;0;0,3;6572;
2017-04-10 03:00:00;20,04;19,9;0;100;0;0;0,3;6572;
2017-04-10 02:00:00;20,2;20,1;0;100;0;0;0,3;6582;
2017-04-10 01:00:00;20,2;20,1;0;100;0;0;0,1;6582;
2017-04-10 00:00:00;20,56;20,5;0;100;0;0;0,3;6582;1
2017-04-09 23:00:00;20,36;20,3;0;100;0,2;0;0,1;6590;
2017-04-09 22:00:00;20,06;20;0;100;0;0;0;6590;
2017-04-09 21:00:00;20,05;20;0;100;0;0;0,1;6600;
2017-04-09 20:00:00;19,73;19,6;0;100;0;0;0,2;6600;
2017-04-09 19:00:00;19,58;19,5;0;100;0,2;0;0,1;6630;
2017-04-09 18:00:00;19,64;19,6;13;100;0,8;0;0,1;6668;
2017-04-09 17:00:00;19,95;19,9;46;100;0,6;0;0,1;6952;
2017-04-09 16:00:00;20,19;20,1;67;100;0,2;0;0;6952;
2017-04-09 15:00:00;20,1;20;96;100;1;0;0,1;6952;
2017-04-09 14:00:00;20,48;20,4;119;100;0,8;30;0;6952;
2017-04-09 13:00:00;20,95;20,9;137;100;0,4;40;0;6962;
2017-04-09 12:00:00;21,28;21,2;212;100;0;0;0,2;6952;
2017-04-09 11:00:00;20,68;20,6;173;100;0;0;0,5;6962;
2017-04-09 10:00:00;20,37;20,3;153;100;0,2;10;0,3;6914;
2017-04-09 09:00:00;20,09;20;64;100;0;0;0,6;6718;
2017-04-09 08:00:00;20,09;20;15;100;0;0;0,7;6600;
2017-04-09 07:00:00;19,72;19,6;0;100;0,2;0;0,9;6562;
2017-04-09 06:00:00;19,99;19,9;0;100;0;0;1,4;6572;
2017-04-09 05:00:00;19,69;19,6;0;100;0;0;1,4;6572;
