LAT;-29,09837;;;;;;;;
LONG;-51,66788;;;;;;;;
;HC Air temperature [°C];Dew Point [°C];Solar radiation [W/m2];HC Relative humidity [%];Precipitation [mm];Leaf Wetness [min];Wind speed [m/s];Battery [mV];
2017-04-16 05:00:00;17,98;17,9;0;100;0,2;60;0;6650;
2017-04-16 04:00:00;18,24;18,2;0;100;0;60;0;6660;
2017-04-16 03:00:00;18,34;18,3;0;100;0;60;0;6660;
2017-04-16 02:00:00;19,04;19;0;100;0;60;0;6660;
2017-04-16 01:00:00;19,33;19,3;0;100;0,4;60;0;6668;
2017-04-16 00:00:00;19,44;19,4;0;100;0;60;0;6668;1,3
2017-04-15 23:00:00;19,53;19,4;0;100;0;60;0;6668;
2017-04-15 22:00:00;19,39;19,3;0;100;0;60;0;6668;
2017-04-15 21:00:00;19,42;19,3;0;100;0;60;0;6668;
2017-04-15 20:00:00;19,6;19,5;0;100;0;60;0;6688;
2017-04-15 19:00:00;19,47;19,4;0;100;0;60;0;6708;
2017-04-15 18:00:00;20,21;20,1;11;100;0;60;0;6834;
2017-04-15 17:00:00;21;20,8;82;99,64;0;60;0;6962;
2017-04-15 16:00:00;20,77;20,7;56;100;0,2;60;0;6942;
2017-04-15 15:00:00;22,14;20,9;61;93,83;0,2;5;0;6854;
2017-04-15 14:00:00;22,54;20,2;239;87,69;0;0;0;6972;
2017-04-15 13:00:00;22,31;19,9;422;87,41;0;0;0,2;6982;
2017-04-15 12:00:00;20,82;19,5;346;93,17;0;0;0,1;6982;
2017-04-15 11:00:00;19,54;19,3;220;99,23;0;0;0;6972;
2017-04-15 10:00:00;18,11;18;164;100;0;35;0;6914;
2017-04-15 09:00:00;17,36;17,3;94;100;0;60;0;6894;
2017-04-15 08:00:00;17,03;16,9;19;100;0;60;0;6668;
2017-04-15 07:00:00;16,85;16,8;0;100;0;60;0;6630;
2017-04-15 06:00:00;16,76;16,7;0;100;0;35;0;6620;
2017-04-15 05:00:00;16,69;16,6;0;100;0;0;0;6630;
2017-04-15 04:00:00;16,55;16,5;0;100;0;0;0;6620;
2017-04-15 03:00:00;16,24;16,2;0;100;0;0;0;6620;
2017-04-15 02:00:00;16,95;16,8;0;100;0;0;0;6630;
2017-04-15 01:00:00;17,01;16,9;0;100;0;0;0;6630;
2017-04-15 00:00:00;16,9;16,8;0;100;0;0;0;6630;2,1
2017-04-14 23:00:00;17,59;17,5;0;100;0;0;0;6640;
2017-04-14 22:00:00;17,36;17,3;0;100;0;0;0;6660;
2017-04-14 21:00:00;17,87;17,6;0;99,39;0;0;0;6660;
2017-04-14 20:00:00;18,32;18;0;98,8;0;0;0;6668;
2017-04-14 19:00:00;19,49;18,6;0;95,93;0;0;0;6688;
2017-04-14 18:00:00;21,34;19,9;36;92,57;0;0;0;6922;
2017-04-14 17:00:00;23,72;20,4;147;83,12;0;0;0,1;6972;
2017-04-14 16:00:00;26,74;20;457;67,64;0;0;0,1;6972;
2017-04-14 15:00:00;27,21;20,1;599;65,98;0;0;0,1;6972;
2017-04-14 14:00:00;26,02;19,7;649;69,24;0;0;0;6972;
2017-04-14 13:00:00;23,09;18,8;357;77,73;0;20;0;6972;
2017-04-14 12:00:00;20,78;18,3;134;86,8;0,2;50;0;6982;
2017-04-14 11:00:00;22,26;17,4;413;74,87;0;0;0,2;6972;
2017-04-14 10:00:00;20,68;16,6;543;78,34;0;0;0,4;6982;
2017-04-14 09:00:00;17,52;16,2;157;93,19;0;0;0,2;6982;
2017-04-14 08:00:00;15,88;15,7;38;99,73;0;0;0;6796;
2017-04-14 07:00:00;15,14;15,1;0;100;0;0;0;6660;
2017-04-14 06:00:00;14,87;14,8;0;100;0;0;0;6650;
2017-04-14 05:00:00;14,43;14,4;0;100;0;0;0;6650;
2017-04-14 04:00:00;14,42;14,3;0;100;0;0;0;6660;
2017-04-14 03:00:00;14,86;14,8;0;100;0;0;0;6650;
2017-04-14 02:00:00;14,22;14,1;0;100;0;0;0;6650;
2017-04-14 01:00:00;14,33;14,2;0;100;0;0;0;6650;
2017-04-14 00:00:00;14,97;14,9;0;100;0;0;0;6650;2,6
2017-04-13 23:00:00;14,33;14,2;0;100;0;0;0;6660;
2017-04-13 22:00:00;15;14,9;0;100;0;0;0;6698;
2017-04-13 21:00:00;15,76;15,3;0;97,75;0;0;0;6738;
2017-04-13 20:00:00;16,67;15,2;0;92,27;0;0;0;6786;
2017-04-13 19:00:00;18,31;15,6;0;85,25;0;0;0;6834;
2017-04-13 18:00:00;21,29;16,7;32;75,82;0;0;0;6922;
2017-04-13 17:00:00;25,47;16,7;251;59,07;0;0;0;6972;
2017-04-13 16:00:00;25,88;15,8;423;54,72;0;0;0;6972;
2017-04-13 15:00:00;25,2;15,2;675;54,67;0;0;0,3;6972;
2017-04-13 14:00:00;24,23;15,4;803;58,56;0;0;0,2;6972;
2017-04-13 13:00:00;23,03;15,1;849;61,91;0;0;0,3;6972;
2017-04-13 12:00:00;21,04;14,2;821;65,91;0;0;0,3;6972;
2017-04-13 11:00:00;19,14;13,3;714;69,67;0;0;0,2;6982;
2017-04-13 10:00:00;14,57;13;427;91,68;0;10;0,1;6982;
2017-04-13 09:00:00;11,86;11,8;178;100;0;60;0;6982;
2017-04-13 08:00:00;10,51;10,4;44;100;0;60;0;6756;
2017-04-13 07:00:00;9,94;9,8;0;100;0,2;60;0;6610;
2017-04-13 06:00:00;10,08;10;0;100;0;60;0;6620;
2017-04-13 05:00:00;9,64;9,6;0;100;0;0;0;6610;
2017-04-13 04:00:00;8,54;8,4;0;100;0;0;0;6630;
2017-04-13 03:00:00;8,61;8,5;0;100;0;0;0;6630;
2017-04-13 02:00:00;9,2;9,1;0;100;0;0;0;6630;
2017-04-13 01:00:00;9,68;9,6;0;100;0;0;0;6640;
2017-04-13 00:00:00;9,96;9,9;0;100;0;0;0;6640;1,6
2017-04-12 23:00:00;10,86;10,4;0;97,43;0;0;0;6660;
2017-04-12 22:00:00;12,37;10,2;0;87,72;0;0;0;6678;
2017-04-12 21:00:00;12,19;11,1;0;94,44;0;0;0;6708;
2017-04-12 20:00:00;12,98;12;0;94,55;0;0;0;6738;
2017-04-12 19:00:00;14,64;12;0;84,86;0,2;0;0;6796;
2017-04-12 18:00:00;16,87;12;43;73,73;0;0;0,1;6854;
2017-04-12 17:00:00;18,21;12;88;67,97;0;0;0,2;6884;
2017-04-12 16:00:00;19,73;12,3;311;63,17;0;0;0,1;6972;
2017-04-12 15:00:00;19,86;12,7;362;64,05;0;0;0,2;6962;
2017-04-12 14:00:00;18,89;12,6;364;68,18;0;0;0,1;6982;
2017-04-12 13:00:00;18,65;12,5;222;68,61;0;0;0,1;6982;
2017-04-12 12:00:00;18,7;13,3;507;71,78;0;0;0,2;6982;
2017-04-12 11:00:00;18,99;13,1;497;69,79;0,2;0;0,2;6982;
2017-04-12 10:00:00;16,42;13,1;211;81,72;0;0;0,2;6982;
2017-04-12 09:00:00;15,82;13,6;147;88,12;0;0;0,1;6982;
2017-04-12 08:00:00;14,62;13,4;97;93,9;0;0;0;6982;
2017-04-12 07:00:00;13,92;13,1;0;95,98;0,2;0;0;6630;
2017-04-12 06:00:00;14,3;14;0;98,88;0;0;0,1;6640;
2017-04-12 05:00:00;14,03;13,9;0;100;0;0;0;6630;
2017-04-12 04:00:00;12,97;12,9;0;100;0;0;0;6640;
2017-04-12 03:00:00;12,33;12,2;0;100;0;0;0;6650;
2017-04-12 02:00:00;12,35;12,3;0;100;0;0;0;6650;
2017-04-12 01:00:00;12,46;12,4;0;100;0;0;0;6640;
2017-04-12 00:00:00;13,09;12,8;0;98,95;0;0;0;6640;2,8
2017-04-11 23:00:00;13,68;13;0;96,87;0;0;0;6650;
2017-04-11 22:00:00;15,46;12,2;0;82;0;0;0;6650;
2017-04-11 21:00:00;15,97;12,6;0;81,2;0;0;0;6678;
2017-04-11 20:00:00;16,38;14,1;0;87,49;0;0;0;6698;
2017-04-11 19:00:00;17,25;15,8;0;92,12;0;0;0;6756;
2017-04-11 18:00:00;20,45;15,3;30;74,11;0;0;0;6914;
2017-04-11 17:00:00;23,89;15,1;270;58,9;0;0;0,2;6972;
2017-04-11 16:00:00;24,43;14,8;495;55,87;0;0;0,2;6972;
2017-04-11 15:00:00;24,21;14,6;683;55,82;0;0;0,3;6972;
2017-04-11 14:00:00;23,97;14,8;781;57,5;0;0;0,3;6972;
2017-04-11 13:00:00;22,83;14,7;874;61,21;0;10;0,6;6972;
2017-04-11 12:00:00;22,85;17,5;853;73;0;60;0,3;6982;
2017-04-11 11:00:00;21,75;17,5;677;77,79;0;60;0,5;6982;
2017-04-11 10:00:00;19,59;18,2;437;92,78;0;60;0,2;6982;
2017-04-11 09:00:00;18,02;17,9;145;100;0;60;0,1;6982;
2017-04-11 08:00:00;18,01;17,9;40;100;0;60;0,1;6766;
2017-04-11 07:00:00;18,24;18,1;0;100;0,2;60;0;6630;
2017-04-11 06:00:00;18,33;18,2;0;100;3,8;60;0,2;6630;
2017-04-11 05:00:00;18,78;18,7;0;100;2,8;60;0,4;6640;
2017-04-11 04:00:00;19,78;19,7;0;100;1,8;60;0,2;6640;
2017-04-11 03:00:00;20,45;20,4;0;100;0,4;60;0,1;6640;
2017-04-11 02:00:00;20,93;20,8;0;100;1;60;0,1;6650;
2017-04-11 01:00:00;20,97;20,9;0;100;0;60;0;6650;
2017-04-11 00:00:00;21;20,9;0;100;0;60;0;6650;3
2017-04-10 23:00:00;20,94;20,9;0;100;0;60;0;6650;
2017-04-10 22:00:00;21,13;21;0;100;0;60;0;6640;
2017-04-10 21:00:00;21,48;21,4;0;100;0;60;0,1;6660;
2017-04-10 20:00:00;23,19;22,5;0;96,87;1,4;60;0,6;6660;
2017-04-10 19:00:00;24,13;22,3;0;90,39;1,2;40;0,1;6678;
2017-04-10 18:00:00;26,57;22;18;76,74;0;0;0,1;6786;
2017-04-10 17:00:00;28,37;21,4;130;67,3;0;0;0,1;6962;
2017-04-10 16:00:00;29,19;21,6;234;64,87;0;0;0,1;6972;
2017-04-10 15:00:00;29,28;20,9;393;61,46;0;0;0,5;6972;
2017-04-10 14:00:00;29,8;21,2;562;61,02;0;0;0,5;6972;
2017-04-10 13:00:00;28,11;20,7;539;64,99;0;0;0,8;6972;
2017-04-10 12:00:00;27,21;20,4;806;67,28;0;0;1,2;6972;
2017-04-10 11:00:00;25,29;19,4;688;71,03;0;0;1,6;6972;
2017-04-10 10:00:00;23,56;18,8;484;75,79;0;0;1,7;6982;
2017-04-10 09:00:00;21,99;18,3;225;80,27;0;0;1,2;6982;
2017-04-10 08:00:00;20,72;18,3;57;86,7;0;0;1,2;6834;
2017-04-10 07:00:00;20,46;18,4;0;89,16;0;0;1,2;6640;
2017-04-10 06:00:00;20,53;18,5;0;89,56;0;0;0,8;6650;
2017-04-10 05:00:00;20,64;18,7;0;89,67;0;0;1;6640;
2017-04-10 04:00:00;20,89;18,8;0;88,98;0;25;1,4;6650;
2017-04-10 03:00:00;20,87;19,1;0;90,33;0;60;0,9;6650;
2017-04-10 02:00:00;20,88;19,3;0;91,62;0;60;0,8;6660;
2017-04-10 01:00:00;20,64;19,7;0;95,35;0;60;0,5;6660;
2017-04-10 00:00:00;20,22;20;0;99,63;0;60;0,3;6668;1
2017-04-09 23:00:00;19,72;19,6;0;100;0;60;0,1;6678;
2017-04-09 22:00:00;19,52;19,4;0;100;0;60;0;6678;
2017-04-09 21:00:00;19,38;19,3;0;100;0;60;0;6688;
2017-04-09 20:00:00;19,56;19,5;0;100;0,2;60;0;6708;
2017-04-09 19:00:00;19,97;19,9;0;100;0,2;60;0;6738;
2017-04-09 18:00:00;20,35;20,3;12;100;1;60;0,3;6796;
2017-04-09 17:00:00;20,64;20,5;43;100;0,6;60;0,2;6904;
2017-04-09 16:00:00;20,73;20,6;71;100;0,4;60;0,1;6904;
2017-04-09 15:00:00;20,74;20,7;98;100;1,2;60;0,2;6972;
2017-04-09 14:00:00;21,06;20,8;111;99,31;1;60;0,3;6972;
2017-04-09 13:00:00;21,61;20,6;137;95,17;0,6;60;0,2;6972;
2017-04-09 12:00:00;21,98;19,9;192;88,78;0;60;0,4;6972;
2017-04-09 11:00:00;21,41;19,7;174;91,2;0;60;0,6;6972;
2017-04-09 10:00:00;21,09;19,5;159;91,69;0,2;60;1;6962;
2017-04-09 09:00:00;20,66;19,4;55;93,67;0,4;60;0,7;6816;
2017-04-09 08:00:00;21,21;18,9;13;87,81;0;60;1,2;6688;
2017-04-09 07:00:00;21,05;19;0;89,35;0,2;60;1,6;6650;
2017-04-09 06:00:00;21,3;19;0;87,61;0,2;60;1,9;6640;
2017-04-09 05:00:00;20,79;19,5;0;93,52;0;60;1,6;6650;
2017-04-09 04:00:00;20,68;20;0;96,72;0,2;60;1,2;6650;
2017-04-09 03:00:00;20,28;20,2;0;100;0,8;60;0,4;6650;
2017-04-09 02:00:00;20,18;20,1;0;100;0,4;60;0,8;6640;
2017-04-09 01:00:00;20,05;20;0;100;0,2;60;0,1;6650;
2017-04-09 00:00:00;20,21;20,1;0;100;0,6;60;0,1;6650;2,1
2017-04-08 23:00:00;20,6;20,5;0;100;2,6;60;0;6660;
2017-04-08 22:00:00;21,04;20,9;0;99,56;1,2;60;0;6660;
2017-04-08 21:00:00;21,42;21,1;0;99,02;0;0;0;6678;
2017-04-08 20:00:00;21,52;20,9;0;97,24;0;0;0;6708;
2017-04-08 19:00:00;21,75;20,6;0;94,08;0;0;0;6748;
2017-04-08 18:00:00;23,23;20,8;23;87,5;0;0;0;6816;
2017-04-08 17:00:00;24,9;20;78;75,45;0;0;0;6972;
2017-04-08 16:00:00;25,63;19,7;142;70,83;0;0;0,1;6972;
2017-04-08 15:00:00;26,1;19,8;214;69,21;0;0;0,1;6972;
2017-04-08 14:00:00;26,15;20;326;69,86;0;0;0,2;6972;
2017-04-08 13:00:00;25,99;19,6;448;68,67;0;0;0,2;6972;
2017-04-08 12:00:00;25,35;19,2;482;69,8;0;0;0,3;6972;
2017-04-08 11:00:00;23,5;18,2;446;73,15;0;0;1,2;6982;
2017-04-08 10:00:00;23,08;17,9;518;73,4;0;0;0,6;6982;
2017-04-08 09:00:00;20,91;17,3;304;80,64;0,4;0;0,7;6982;
2017-04-08 08:00:00;19,61;17,2;103;86,81;0;0;0,4;6972;
2017-04-08 07:00:00;18,68;16,9;0;90,61;0;0;0,2;6660;
2017-04-08 06:00:00;18,56;16,9;0;90,9;0;0;0,2;6660;
2017-04-08 05:00:00;18,68;16,8;0;90,12;0;0;0,2;6650;
2017-04-08 04:00:00;19,13;16,8;0;87,35;0;0;0,3;6660;
2017-04-08 03:00:00;19,36;16,9;0;86,56;0;0;0,4;6660;
2017-04-08 02:00:00;19,52;17;0;86,36;0;0;0,6;6660;
2017-04-08 01:00:00;19,63;17,2;0;86,85;0;0;0,4;6650;
2017-04-08 00:00:00;20,03;17,5;0;86,37;0;0;0,4;6650;3,2
2017-04-07 23:00:00;20,63;17,3;0;82,31;0;0;0,5;6650;
2017-04-07 22:00:00;21,57;17,3;0;77,72;0;0;0,6;6678;
2017-04-07 21:00:00;22,44;17,6;0;74,93;0;0;0,6;6698;
2017-04-07 20:00:00;22,65;17,8;0;74,96;0;0;0,3;6748;
2017-04-07 19:00:00;22,56;18,1;0;76,63;0;0;0,1;6806;
2017-04-07 18:00:00;23,69;17,9;25;71,03;0;0;0;6874;
2017-04-07 17:00:00;26,56;17,9;223;60,23;0;0;0,1;6962;
2017-04-07 16:00:00;27,35;17;504;53,83;0;0;0,5;6972;
2017-04-07 15:00:00;27,32;17,1;711;54,45;0;0;0,7;6972;
2017-04-07 14:00:00;26,89;17,7;838;58,05;0;0;0,6;6972;
2017-04-07 13:00:00;26,41;17,9;842;60,58;0;0;0,3;6972;
2017-04-07 12:00:00;24,81;17,7;841;65,57;0;0;0,5;6972;
2017-04-07 11:00:00;23,02;17,3;734;71,18;0;0;0,6;6982;
2017-04-07 10:00:00;20,63;17,3;558;82,62;0,2;0;0,3;6982;
2017-04-07 09:00:00;16,76;16,7;284;99,85;0;40;0,1;6982;
2017-04-07 08:00:00;15,18;15,1;57;100;0;60;0;6874;
2017-04-07 07:00:00;14,97;14,9;0;100;0;60;0;6660;
2017-04-07 06:00:00;14,5;14,4;0;100;0,2;20;0;6660;
2017-04-07 05:00:00;13,8;13,7;0;100;0;0;0;6660;
2017-04-07 04:00:00;14,42;14,3;0;100;0;0;0;6660;
2017-04-07 03:00:00;15,59;15,5;0;100;0;0;0;6650;
2017-04-07 02:00:00;15,3;15,2;0;100;0;0;0;6660;
2017-04-07 01:00:00;14,92;14,8;0;100;0;0;0;6660;
2017-04-07 00:00:00;15,96;15,9;0;100;0;0;0;6668;2,6
2017-04-06 23:00:00;16,15;16;0;100;0;0;0;6668;
2017-04-06 22:00:00;16,64;16,5;0;99,73;0;0;0;6678;
2017-04-06 21:00:00;18,24;17,1;0;94,04;0;0;0,3;6678;
2017-04-06 20:00:00;18,89;15,8;0;83,18;0;0;0,1;6688;
2017-04-06 19:00:00;20,11;14,9;0;72,9;0,6;0;0,1;6748;
2017-04-06 18:00:00;22,36;15,8;75;67,15;0;0;0,2;6854;
2017-04-06 17:00:00;24,5;16,6;214;62,49;0;0;0,1;6972;
2017-04-06 16:00:00;26,86;17;558;55,69;0;0;0,2;6972;
2017-04-06 15:00:00;25,36;17,2;559;61,88;0;0;0,2;6972;
2017-04-06 14:00:00;26,01;17,4;610;60,1;0;0;0,3;6972;
2017-04-06 13:00:00;24,79;18,7;550;70,15;0;25;0,2;6982;
2017-04-06 12:00:00;24;19,4;387;76,71;0;60;0,1;6982;
2017-04-06 11:00:00;23,16;20,2;577;84,93;0;60;0,4;6982;
2017-04-06 10:00:00;20,9;20,2;445;96,46;0,8;60;0;6982;
2017-04-06 09:00:00;18,98;18,9;210;100;0;60;0;6962;
2017-04-06 08:00:00;18,37;18,3;36;100;0;60;0;6776;
2017-04-06 07:00:00;18,17;18,1;0;100;0,4;60;0;6668;
2017-04-06 06:00:00;18,17;18,1;0;100;0,2;60;0;6678;
2017-04-06 05:00:00;18,12;18;0;100;0;60;0;6668;
2017-04-06 04:00:00;18,16;18,1;0;100;0;60;0;6678;
2017-04-06 03:00:00;18,3;18,2;0;100;0;60;0;6678;
2017-04-06 02:00:00;18,3;18,2;0;100;0;55;0;6678;
2017-04-06 01:00:00;18,13;18;0;100;0;0;0;6678;
2017-04-06 00:00:00;18,46;18,4;0;100;0;0;0;6678;1,9
2017-04-05 23:00:00;18,34;18,2;0;100;0;0;0;6668;
2017-04-05 22:00:00;17,92;17,8;0;100;0;0;0;6698;
2017-04-05 21:00:00;18,64;18,5;0;100;0;0;0;6728;
2017-04-05 20:00:00;19,35;19,3;0;100;0;0;0;6776;
2017-04-05 19:00:00;19,62;19,3;0;98,86;0;0;0;6834;
2017-04-05 18:00:00;21,07;19,3;51;90,8;0;0;0;6904;
2017-04-05 17:00:00;21,81;19,2;93;86,38;0;0;0;6972;
2017-04-05 16:00:00;22,81;18,7;156;78,33;0;0;0;6972;
2017-04-05 15:00:00;24,36;18,7;405;71,74;0;30;0,1;6972;
2017-04-05 14:00:00;24,67;19,2;718;72,4;0;60;0,2;6972;
2017-04-05 13:00:00;23,39;19;742;77,52;0;60;0,1;6972;
2017-04-05 12:00:00;19,24;19,1;266;99,54;0;60;0,1;6982;
2017-04-05 11:00:00;18,38;18,3;146;100;0,6;60;0,7;6894;
2017-04-05 10:00:00;18,14;18,1;35;100;2,2;60;1,4;6708;
2017-04-05 09:00:00;18,35;18,3;12;100;3,4;60;0,1;6640;
2017-04-05 08:00:00;18,47;18,4;0;100;3,2;60;0;6630;
2017-04-05 07:00:00;19,1;19;0;100;3,4;60;0;6650;
2017-04-05 06:00:00;19,47;19,4;0;100;2;60;0;6650;
2017-04-05 05:00:00;19,74;19,7;0;99,98;1;60;0,1;6660;
2017-04-05 04:00:00;20,49;19,6;0;95,96;0;0;0,6;6660;
2017-04-05 03:00:00;21,12;19,3;0;90,62;0;0;0,7;6660;
2017-04-05 02:00:00;21,63;19,5;0;88,76;0;0;1,4;6660;
2017-04-05 01:00:00;21,76;20,1;0;91,43;0;0;0,8;6668;
2017-04-05 00:00:00;21,05;20,8;0;99,35;0;0;0,2;6660;1,8
2017-04-04 23:00:00;21;20,9;0;100;0;0;0;6668;
2017-04-04 22:00:00;21,2;21,1;0;100;0;0;0;6668;
2017-04-04 21:00:00;21,27;21,1;0;99,75;0;0;0;6668;
2017-04-04 20:00:00;21,66;20,9;0;96,22;0;0;0;6668;
2017-04-04 19:00:00;22,06;20,7;0;92,95;0;0;0;6738;
2017-04-04 18:00:00;23,91;20,9;26;84,61;0;0;0;6834;
2017-04-04 17:00:00;25,56;20,5;161;74,41;0;0;0;6962;
2017-04-04 16:00:00;25,89;19,9;256;70,47;0;0;0;6972;
2017-04-04 15:00:00;25,45;19,4;348;70,14;0,4;0;0;6972;
2017-04-04 14:00:00;24,37;18,9;388;72,15;0;0;0,2;6972;
2017-04-04 13:00:00;23,17;18,2;349;74,54;0;0;0,2;6982;
2017-04-04 12:00:00;22,18;18,1;243;78,47;0;0;0,2;6982;
2017-04-04 11:00:00;21,9;17,8;219;78,71;0;0;0,2;6982;
2017-04-04 10:00:00;21,27;17,6;301;80,55;0,4;0;0,3;6982;
2017-04-04 09:00:00;20,36;17,4;163;84,06;0;0;0,3;6962;
2017-04-04 08:00:00;19,16;17,3;63;89,84;0;0;0,1;6826;
2017-04-04 07:00:00;18,57;17,1;0;92,12;0;0;0,1;6660;
2017-04-04 06:00:00;18,7;16,9;0;90,8;0;0;0,1;6668;
2017-04-04 05:00:00;19,03;17,2;0;89,94;0;0;0,1;6660;
2017-04-04 04:00:00;19,32;17,3;0;89,24;0;0;0,1;6668;
2017-04-04 03:00:00;19,8;17,4;0;86,77;0;0;0,2;6660;
2017-04-04 02:00:00;19,3;17,6;0;91,09;0;0;0;6650;
2017-04-04 01:00:00;19,42;17,9;0;91,78;0;0;0;6650;
2017-04-04 00:00:00;19,17;18,4;0;95,98;0;0;0;6650;3,4
2017-04-03 23:00:00;18,38;18,3;0;100;0;0;0;6640;
2017-04-03 22:00:00;19,11;18,4;0;96,9;0;0;0;6650;
2017-04-03 21:00:00;19,87;18,2;0;91,01;0;0;0;6660;
2017-04-03 20:00:00;20,12;17,3;0;84,79;0;0;0;6660;
2017-04-03 19:00:00;21,04;16,9;0;78,27;0;0;0;6708;
2017-04-03 18:00:00;24,67;18;47;67,74;0;0;0;6894;
2017-04-03 17:00:00;29,41;17,1;281;48,47;0;0;0;6972;
2017-04-03 16:00:00;30,16;15,8;530;42,74;0;0;0,1;6972;
2017-04-03 15:00:00;29,88;16,7;717;45,98;0;0;0,2;6972;
2017-04-03 14:00:00;28,61;18,4;832;54,94;0;0;0,3;6972;
2017-04-03 13:00:00;27,36;18,2;876;58,36;0;0;0,3;6972;
2017-04-03 12:00:00;26,1;18;846;62,09;0;0;0,3;6972;
2017-04-03 11:00:00;24,28;17,4;738;66,4;0;0;0,4;6972;
2017-04-03 10:00:00;22,13;17,2;557;74,61;0;0;0,3;6982;
2017-04-03 09:00:00;19,54;16,8;243;85,67;0;0;0,3;6932;
2017-04-03 08:00:00;17,57;16,6;45;95,15;0;0;0,3;6718;
2017-04-03 07:00:00;17,1;16,6;0;97,67;0;0;0,2;6620;
2017-04-03 06:00:00;17,12;16,6;0;97,47;0;0;0,1;6620;
2017-04-03 05:00:00;17,29;16,6;0;96,62;0;0;0,3;6610;
2017-04-03 04:00:00;17,4;16,9;0;97,71;0;0;0,2;6620;
2017-04-03 03:00:00;17,71;17,2;0;97,79;0;0;0,1;6620;
2017-04-03 02:00:00;17,83;17,3;0;97,68;0;0;0;6620;
2017-04-03 01:00:00;18,69;17,5;0;93,85;0;0;0,2;6620;
2017-04-03 00:00:00;18,91;17,8;0;94,38;0;0;0,1;6620;3,3
2017-04-02 23:00:00;17,73;17,6;0;99,56;0;0;0;6610;
2017-04-02 22:00:00;17,37;17,3;0;100;0;0;0;6620;
2017-04-02 21:00:00;18,56;17,6;0;95,38;0;0;0;6620;
2017-04-02 20:00:00;20,53;17,6;0;84,22;0;0;0,1;6640;
2017-04-02 19:00:00;21,8;18;0;79,85;0;0;0,1;6678;
2017-04-02 18:00:00;24,34;18,3;73;70,2;0;0;0,1;6914;
2017-04-02 17:00:00;28,5;17,1;244;51,2;0;0;0;6972;
2017-04-02 16:00:00;29,16;16,9;520;48,33;0;0;0;6972;
2017-04-02 15:00:00;28,33;16,6;730;49,76;0;0;0,1;6972;
2017-04-02 14:00:00;27,01;16,4;856;53,19;0;0;0,4;6972;
2017-04-02 13:00:00;25,7;16,1;906;56,21;0;0;0,5;6972;
2017-04-02 12:00:00;23,97;15,7;873;60,7;0;0;0,4;6972;
2017-04-02 11:00:00;21,75;15,1;764;66,99;0;0;0,5;6982;
2017-04-02 10:00:00;18,9;14,4;590;76,1;0;0;0,5;6982;
2017-04-02 09:00:00;15,79;14,3;347;92,17;0;0;0,2;6982;
2017-04-02 08:00:00;13,65;13,6;93;100;0;0;0;6904;
2017-04-02 07:00:00;11,06;11;0;100;0;0;0;6630;
2017-04-02 06:00:00;11,88;11,8;0;100;0;0;0;6620;
2017-04-02 05:00:00;12,98;12,9;0;99,99;0;0;0;6610;
2017-04-02 04:00:00;13,89;13,3;0;97,25;0;0;0;6630;
2017-04-02 03:00:00;12,95;12,9;0;100;0;0;0;6630;
2017-04-02 02:00:00;13,52;12,6;0;95,46;0;0;0;6630;
2017-04-02 01:00:00;14,37;12,5;0;89,36;0;0;0;6630;
2017-04-02 00:00:00;16,42;12;0;76,02;0;0;0,1;6640;2,9
2017-04-01 23:00:00;17,08;11,6;0;71,13;0;0;0,4;6640;
2017-04-01 22:00:00;17,84;11,9;0;68,88;0;0;0,6;6650;
2017-04-01 21:00:00;18,11;13,5;0;75,36;0;0;0,4;6668;
2017-04-01 20:00:00;18,6;14;0;75,25;0;0;0,2;6698;
2017-04-01 19:00:00;20,02;14,2;0;70,28;0;0;0,4;6748;
2017-04-01 18:00:00;22;14,8;74;64,71;0;0;0,7;6894;
2017-04-01 17:00:00;24,36;15,2;315;57,3;0;0;0,5;6972;
2017-04-01 16:00:00;24,97;15,3;465;55,81;0;0;0,5;6972;
2017-04-01 15:00:00;25,64;15,7;630;54,86;0;0;0,4;6972;
2017-04-01 14:00:00;25,44;15,9;635;56,63;0;0;0,5;6972;
2017-04-01 13:00:00;24,8;16;662;59,08;0;0;0,3;6972;
2017-04-01 12:00:00;24,38;16,1;634;60,93;0;0;0,3;6972;
2017-04-01 11:00:00;23,14;16;709;65,15;0;0;0,3;6972;
2017-04-01 10:00:00;20,95;15,4;594;71,6;0;0;0,1;6982;
2017-04-01 09:00:00;17,08;14,5;368;85,99;0;0;0,1;6982;
2017-04-01 08:00:00;14,42;13,9;105;97,73;0;0;0;6982;
2017-04-01 07:00:00;11,51;11,4;0;100;0;0;0;6630;
2017-04-01 06:00:00;11,8;11,7;0;100;0;0;0;6610;
2017-04-01 05:00:00;12,24;12,2;0;100;0;0;0;6630;
2017-04-01 04:00:00;12,56;12,4;0;99,79;0;0;0;6620;
2017-04-01 03:00:00;14,26;12,5;0;90,16;0;0;0;6640;
2017-04-01 02:00:00;15,38;12,5;0;83,84;0;0;0,1;6630;
2017-04-01 01:00:00;16,67;12,5;0;77,19;0;0;0,5;6640;
2017-04-01 00:00:00;17,42;12,7;0;74,91;0;0;0,5;6650;3,5
2017-03-31 23:00:00;18,01;13,1;0;73,81;0;0;0,7;6668;
2017-03-31 22:00:00;18,64;13,5;0;72,98;0;0;0,7;6688;
2017-03-31 21:00:00;19,05;14,6;0;76,14;0;0;0,4;6728;
