LAT;-29,17768;;;;;;;;
LONG;-51,55531;;;;;;;;
;HC Air temperature [°C];Dew Point [°C];Solar radiation [W/m2];HC Relative humidity [%];Precipitation [mm];Leaf Wetness [min];Wind speed [m/s];Battery [mV];
Date/Time;avg;avg;avg;avg;sum;time;avg;last;Daily ET0 [mm]
2015-12-20 11:00:00;22,03;16,8;976;73,3;0;0;1,8;7080;
2015-12-20 10:00:00;20,54;15,9;568;75,95;0;0;1,6;7080;
2015-12-20 09:00:00;19,42;15,4;344;78,25;0;0;1,1;7080;
2015-12-20 08:00:00;18,2;14,9;76;81,8;0;0;1,3;7080;
2015-12-20 07:00:00;15,74;14,4;60;92,88;0;0;1,3;6932;
2015-12-20 06:00:00;15,35;14,3;0;94,54;0;0;0,9;6668;
2015-12-20 05:00:00;15,37;14,3;0;94,11;0;0;1,1;6668;
2015-12-20 04:00:00;15,37;14,3;0;94,21;0;0;1,5;6668;
2015-12-20 03:00:00;15,34;14,3;0;94,65;0;0;1,2;6668;
2015-12-20 02:00:00;15,33;14,4;0;95,49;0;0;1;6678;
2015-12-20 01:00:00;15,44;14,6;0;95,28;0;0;1;6698;
2015-12-20 00:00:00;15,44;14,7;0;96,28;0;0;1,3;6728;1,9
2015-12-19 23:00:00;15,9;15,2;0;96,36;0;0;1,2;6766;
2015-12-19 22:00:00;16,49;15,5;0;94,65;0;0;1,4;6816;
2015-12-19 21:00:00;16,62;15,5;0;94,36;0;0;1,5;6864;
2015-12-19 20:00:00;16,82;15,6;0;93,17;0;0;2;6942;
2015-12-19 19:00:00;17,19;15,6;27;91,36;0;0;2,8;7020;
2015-12-19 18:00:00;17,83;16,4;68;92,01;0;0;2;7080;
2015-12-19 17:00:00;18,23;16,7;150;91,69;0;0;2,2;7080;
2015-12-19 16:00:00;19,42;17,3;235;88,74;0;0;1,8;7080;
2015-12-19 15:00:00;20,34;17,9;408;86,84;0;0;2;7080;
2015-12-19 14:00:00;20;17,8;198;88,05;0;0;1,7;7080;
2015-12-19 13:00:00;20,71;18,2;337;86,45;0;0;1,3;7080;
2015-12-19 12:00:00;21,33;17,7;210;81,07;0;0;0,8;7080;
2015-12-19 11:00:00;21,11;17,8;284;82,19;0;0;1,2;7080;
2015-12-19 10:00:00;20,38;17,6;256;85,28;0;0;1,4;7080;
2015-12-19 09:00:00;19,81;18,4;174;92,71;0;15;0,8;7080;
2015-12-19 08:00:00;19,05;18,9;127;99,94;0,2;60;0,2;7080;
2015-12-19 07:00:00;18,4;18,3;27;100;0;60;0,2;6748;
2015-12-19 06:00:00;18,33;18,2;0;100;0;60;0;6668;
2015-12-19 05:00:00;18,48;18,4;0;100;0;60;0;6660;
2015-12-19 04:00:00;18,48;18,4;0;100;0;60;0;6668;
2015-12-19 03:00:00;18,54;18,4;0;99,99;0;60;0;6668;
2015-12-19 02:00:00;18,78;18,5;0;99,92;0;60;0,1;6678;
2015-12-19 01:00:00;19,07;18,8;0;99,82;0;60;0;6678;
2015-12-19 00:00:00;19,14;18,9;0;99,71;0;60;0;6698;2,3
2015-12-18 23:00:00;19,07;18,8;0;99,55;0;60;0,2;6708;
2015-12-18 22:00:00;18,91;18,6;0;99,22;0;60;0,1;6738;
2015-12-18 21:00:00;18,97;18,7;0;99,45;0;60;0,5;6776;
2015-12-18 20:00:00;18,91;18,6;0;99,49;0;60;0,6;6834;
2015-12-18 19:00:00;18,97;18,7;9;99,5;0,2;60;0,9;6894;
2015-12-18 18:00:00;19,04;18,7;20;99,43;2,2;60;0,3;6952;
2015-12-18 17:00:00;18,81;18,5;39;99,17;1,8;60;0,4;7070;
2015-12-18 16:00:00;18,56;18,2;38;98,78;3;60;0,4;7030;
2015-12-18 15:00:00;18,86;17,7;13;94,08;11,4;55;2;6932;
2015-12-18 14:00:00;26,64;19,8;132;67,22;0;0;2,3;7000;
2015-12-18 13:00:00;28,41;21;432;64,84;0;0;2,7;7070;
2015-12-18 12:00:00;27,83;21,3;447;68,34;0;0;2;7070;
2015-12-18 11:00:00;26,76;21;453;71,52;0;0;2;7080;
2015-12-18 10:00:00;25,37;20,6;264;75,9;0;0;1,5;7080;
2015-12-18 09:00:00;24,88;20,4;261;76,58;0;0;1,7;7080;
2015-12-18 08:00:00;23,78;19,7;183;78,83;0;0;2,2;7080;
2015-12-18 07:00:00;23,05;19,6;56;81,81;0;0;1,8;6834;
2015-12-18 06:00:00;22,76;19,7;8;83,63;0;0;1,3;6668;
2015-12-18 05:00:00;22,79;19,9;0;84,4;0;0;0,4;6660;
2015-12-18 04:00:00;23,34;20;0;82,26;0;0;0,4;6660;
2015-12-18 03:00:00;23,32;20;0;82,83;0;0;0,2;6678;
2015-12-18 02:00:00;23,95;20,1;0;80,05;0;0;0,1;6678;
2015-12-18 01:00:00;24,22;20,4;0;80,26;0;0;0,1;6678;
2015-12-18 00:00:00;24,95;20,8;0;78,62;0;0;0,3;6698;5,5
2015-12-17 23:00:00;25,9;20,6;0;73,68;0;0;0,5;6708;
2015-12-17 22:00:00;26,33;20,2;0;69,91;0;0;0,1;6738;
2015-12-17 21:00:00;26,7;20,3;0;68,75;0;0;0;6786;
2015-12-17 20:00:00;27,18;20,6;0;68,11;0;0;0;6854;
2015-12-17 19:00:00;28,7;20,6;64;62,41;0;0;0;6972;
2015-12-17 18:00:00;29,7;20,7;176;59,45;0;0;0,2;7070;
2015-12-17 17:00:00;30,67;20,5;354;55,76;0;0;0,6;7070;
2015-12-17 16:00:00;31,21;20,2;641;52,98;0;0;1,1;7070;
2015-12-17 15:00:00;31,15;20,2;761;52,86;0;0;1,5;7070;
2015-12-17 14:00:00;30,17;19,9;719;55,22;0;0;1,7;7070;
2015-12-17 13:00:00;29,68;20,2;749;57,46;0;0;1,3;7070;
2015-12-17 12:00:00;28,87;19,9;1112;59,25;0;0;1,5;7070;
2015-12-17 11:00:00;27,04;18,9;995;61,93;0;0;1,9;7070;
2015-12-17 10:00:00;25,43;18,1;818;64,78;0;0;1,8;7080;
2015-12-17 09:00:00;23,49;17,2;576;68,73;0;0;2,1;7080;
2015-12-17 08:00:00;21,77;16,5;65;72,99;0;0;2,3;7080;
2015-12-17 07:00:00;20,55;16,1;121;76,55;0;0;1,8;6844;
2015-12-17 06:00:00;19,55;16;10;80,75;0;0;1,1;6688;
2015-12-17 05:00:00;19,68;16,1;0;80,48;0;0;1,5;6668;
2015-12-17 04:00:00;19,57;16,2;0;81,8;0;0;1,3;6668;
2015-12-17 03:00:00;19,99;16,3;0;80,32;0;0;2,1;6668;
2015-12-17 02:00:00;19,89;16,5;0;81,84;0;0;1,4;6678;
2015-12-17 01:00:00;19,85;16,5;0;82;0;0;1;6688;
2015-12-17 00:00:00;19,95;16,4;0;81,18;0;0;1;6708;5,7
2015-12-16 23:00:00;20,16;16,4;0;80,28;0;0;1,5;6748;
2015-12-16 22:00:00;19,75;16,8;0;84,34;0;0;1,8;6786;
2015-12-16 21:00:00;19,71;16,5;0;82,88;0;0;1,5;6834;
2015-12-16 20:00:00;20,83;16,3;0;75,97;0;0;1,3;6894;
2015-12-16 19:00:00;22,91;16,1;76;66,33;0;0;1,6;6992;
2015-12-16 18:00:00;24,64;16,1;320;59,93;0;0;1,7;7060;
2015-12-16 17:00:00;25,85;16,6;573;57,37;0;0;2;7080;
2015-12-16 16:00:00;26,48;16,1;802;54,04;0;0;1,5;7080;
2015-12-16 15:00:00;26,62;16,5;991;54,84;0;0;1,5;7080;
2015-12-16 14:00:00;27;15,5;1114;50,16;0;0;1;7070;
2015-12-16 13:00:00;26,47;13,9;1145;46,88;0;0;1;7070;
2015-12-16 12:00:00;25,26;12,1;1139;44,48;0;0;1,3;7080;
2015-12-16 11:00:00;24,66;11,7;923;45,02;0,2;15;0,7;7080;
2015-12-16 10:00:00;22,63;12,3;868;52,82;0;0;1;7080;
2015-12-16 09:00:00;21,2;12,1;629;56,68;0;0;1;7080;
2015-12-16 08:00:00;19,91;13,6;63;67,79;0;0;0,3;7080;
2015-12-16 07:00:00;17,47;14;114;81,35;0;0;0,1;6796;
2015-12-16 06:00:00;14,32;13;7;92,72;0;0;0,1;6668;
2015-12-16 05:00:00;15,01;12,6;0;86,84;0,2;0;0,2;6660;
2015-12-16 04:00:00;15,69;12,9;0;84,45;0;0;0,6;6668;
2015-12-16 03:00:00;15,98;14,3;0;90,86;0;0;0,3;6668;
2015-12-16 02:00:00;16,51;15,2;0;93,07;0;0;0,3;6678;
2015-12-16 01:00:00;17,41;15,5;0;89,78;0;0;0,6;6688;
2015-12-16 00:00:00;17,93;15,5;0;86,75;0;0;1;6718;3,5
2015-12-15 23:00:00;18,88;16,1;0;85;0;0;1,9;6756;
2015-12-15 22:00:00;19,5;16,4;0;83,16;0;0;1,4;6806;
2015-12-15 21:00:00;19,86;17,4;0;86,52;0;0;1,5;6864;
2015-12-15 20:00:00;20,27;17,7;0;86,41;0;0;0,8;6932;
2015-12-15 19:00:00;21,5;17,2;56;77,69;0;0;1,1;7030;
2015-12-15 18:00:00;21,33;17,5;195;80,29;0;0;0,9;7070;
2015-12-15 17:00:00;21,01;18,3;76;85,68;0,2;0;1,8;7080;
2015-12-15 16:00:00;23,55;18,5;311;74,66;0;0;2,3;7080;
2015-12-15 15:00:00;26;18,8;764;65,59;0;0;1;7080;
2015-12-15 14:00:00;23,5;18,9;295;76,42;0;0;0,9;7080;
2015-12-15 13:00:00;25,85;18,7;627;65,8;0;0;0,8;7080;
2015-12-15 12:00:00;25,39;19,2;676;69,32;0;0;0,7;7080;
2015-12-15 11:00:00;24,56;19,1;657;72,49;0;0;0,7;7080;
2015-12-15 10:00:00;22,56;19,2;379;82,05;0;0;0,9;7080;
2015-12-15 09:00:00;21,48;19,2;325;87,82;0;20;0,8;7080;
2015-12-15 08:00:00;20,49;19,6;180;95,44;0;60;0;7080;
2015-12-15 07:00:00;19,42;19,1;60;99,34;0;60;0;6894;
2015-12-15 06:00:00;18,91;18,6;11;99,15;0;60;0;6688;
2015-12-15 05:00:00;18,64;18,3;0;98,7;0;60;0;6660;
2015-12-15 04:00:00;18,69;18,2;0;97,77;0;60;0;6668;
2015-12-15 03:00:00;19;18,2;0;96,26;0;60;0;6678;
2015-12-15 02:00:00;19,48;18,3;0;94,01;0;60;0,7;6668;
2015-12-15 01:00:00;19,91;18,5;0;92,77;0;60;1,7;6678;
2015-12-15 00:00:00;19,87;18,7;0;94,31;1,4;60;2,4;6698;1,3
2015-12-14 23:00:00;20,06;19,1;0;95,27;1,2;60;1,6;6738;
2015-12-14 22:00:00;19,72;19;0;96,54;4,8;60;0,6;6776;
2015-12-14 21:00:00;20,19;18,5;0;91,18;0,8;60;1,7;6816;
2015-12-14 20:00:00;19,99;18,8;0;93,83;2,2;20;2,3;6874;
2015-12-14 19:00:00;20,14;18,6;0;92,04;0,2;35;1,9;6962;
2015-12-14 18:00:00;20,11;18,5;55;91,7;0;60;2,2;7080;
2015-12-14 17:00:00;19,94;18,6;59;93,17;0,8;60;2,1;7080;
2015-12-14 16:00:00;19,44;18,9;72;97,41;1,2;60;0,7;7080;
2015-12-14 15:00:00;19,22;18,7;48;97,85;0,8;60;0,1;7080;
2015-12-14 14:00:00;19,37;18,7;58;97,26;1,8;30;0,3;7080;
2015-12-14 13:00:00;19,41;18,8;69;97,62;1,8;0;0,1;7080;
2015-12-14 12:00:00;19,32;18,5;34;96,42;1,2;0;0,6;7010;
2015-12-14 11:00:00;20,14;18,5;32;91,06;0,4;0;1,7;7010;
2015-12-14 10:00:00;21,65;18,6;137;83,72;0;0;0,8;7070;
2015-12-14 09:00:00;21,93;18,2;304;80,4;0;0;0,7;7080;
2015-12-14 08:00:00;19,77;17,4;96;86,97;0;0;1,6;7080;
2015-12-14 07:00:00;20,08;17,4;110;85,46;0;0;1,2;7030;
2015-12-14 06:00:00;18,96;17,2;24;90,72;0;0;0,7;6786;
2015-12-14 05:00:00;18,83;17,3;0;91,67;0;0;0,3;6678;
2015-12-14 04:00:00;18,46;17,3;0;94,1;0;0;0,1;6668;
2015-12-14 03:00:00;18,29;17,3;0;94,88;0;0;0;6668;
2015-12-14 02:00:00;18,78;17,4;0;92,66;0;0;0;6688;
2015-12-14 01:00:00;18,73;17,6;0;94,35;0;0;0;6688;
2015-12-14 00:00:00;18,84;17,7;0;94,02;0;0;0;6718;2,7
2015-12-13 23:00:00;19,28;17,8;0;91,64;0;0;0;6748;
2015-12-13 22:00:00;19,86;17,8;0;88,96;0;0;0;6806;
2015-12-13 21:00:00;20,12;17,7;0;86,85;0;0;0;6854;
2015-12-13 20:00:00;21,01;17,8;0;82,69;0;0;0;6922;
2015-12-13 19:00:00;22,49;17,6;71;74,88;0;0;1,4;7040;
2015-12-13 18:00:00;22,73;18,4;196;77,49;0;0;1,7;7080;
2015-12-13 17:00:00;22,79;18,8;322;78,91;0;0;1,7;7080;
2015-12-13 16:00:00;21,77;18,4;321;82,18;0;5;2,2;7080;
2015-12-13 15:00:00;20,44;18,6;151;90,57;0,2;60;2,2;7088;
2015-12-13 14:00:00;20,92;19,1;99;90,33;2,6;40;0,7;7080;
2015-12-13 13:00:00;22,79;19,4;295;81,87;0;0;1;7080;
2015-12-13 12:00:00;24,12;19,1;400;74,19;0;0;0,6;7080;
2015-12-13 11:00:00;23,95;18,9;671;74,5;0;0;1,2;7080;
2015-12-13 10:00:00;21,24;17,6;424;80,6;0;0;1,6;7080;
2015-12-13 09:00:00;20,03;17,2;315;84,98;0;10;1,5;7080;
2015-12-13 08:00:00;18,81;16,9;166;89,78;0;60;1,2;7080;
2015-12-13 07:00:00;17,56;16,8;53;96,4;0;60;0,8;6904;
2015-12-13 06:00:00;17,44;16,8;0;97,36;1;60;1,1;6660;
2015-12-13 05:00:00;19,56;17,9;0;91,33;4,4;40;1,7;6668;
2015-12-13 04:00:00;21,67;18,4;0;82,75;0;0;0,9;6668;
2015-12-13 03:00:00;22,16;18,2;0;79,08;0;0;0,8;6678;
2015-12-13 02:00:00;22,87;17,8;0;74,05;0;0;1,2;6678;
2015-12-13 01:00:00;23,16;18,3;0;75,49;0;0;1,1;6678;
2015-12-13 00:00:00;23,3;18,9;0;77,43;0;0;0,6;6688;5,4
2015-12-12 23:00:00;24,33;19,1;0;73,49;0;0;0,9;6698;
2015-12-12 22:00:00;24,58;19,9;0;76,08;0;0;0,5;6728;
2015-12-12 21:00:00;25,59;20,5;0;74,15;0;0;1,3;6776;
2015-12-12 20:00:00;26,09;18,6;0;64,52;0;0;0,5;6844;
2015-12-12 19:00:00;29,09;17,2;59;49,74;0;0;0,3;6932;
2015-12-12 18:00:00;30,34;16,9;304;45,24;0;0;0,8;7010;
2015-12-12 17:00:00;30,91;17,6;539;45,86;0;0;1,1;7070;
2015-12-12 16:00:00;31,06;17,9;762;46,34;0;0;1,2;7070;
2015-12-12 15:00:00;28,83;20,7;693;62,74;0;0;1,4;7070;
2015-12-12 14:00:00;29,85;21;843;59,98;0;0;1,3;7070;
2015-12-12 13:00:00;29,37;21;878;61,77;0;0;0,8;7080;
2015-12-12 12:00:00;28,68;20,9;674;63,63;0;0;0,7;7070;
2015-12-12 11:00:00;27,48;20,6;919;67,24;0;0;1,2;7070;
2015-12-12 10:00:00;25,59;20;721;72,26;0;0;1,1;7080;
2015-12-12 09:00:00;23,82;19,3;382;76,91;0;0;1,2;7080;
2015-12-12 08:00:00;22,6;19;189;80,97;0;0;1;7080;
2015-12-12 07:00:00;21,36;18,4;109;84,2;0;0;0,7;7020;
2015-12-12 06:00:00;20,65;17,9;11;85,12;0;0;0,3;6688;
2015-12-12 05:00:00;20,95;17,5;0;81,65;0;0;0,3;6668;
2015-12-12 04:00:00;21,33;17,3;0;78,58;0;0;0,7;6678;
2015-12-12 03:00:00;21,18;17,5;0;80,71;0;0;1,2;6678;
2015-12-12 02:00:00;20,48;16,9;0;81,09;0;0;0,7;6688;
2015-12-12 01:00:00;20,71;16,3;0;76,7;0;0;0,2;6688;
2015-12-12 00:00:00;21,59;15,6;0;69,49;0;0;0,6;6698;5,8
2015-12-11 23:00:00;22,18;15,4;0;66,59;0;0;1,1;6718;
2015-12-11 22:00:00;22,74;15,5;0;64,51;0;0;1,6;6756;
2015-12-11 21:00:00;23,23;16,1;0;65,06;0;0;1,8;6816;
2015-12-11 20:00:00;23,55;16,6;0;65,66;0;0;1;6874;
2015-12-11 19:00:00;25,25;17,8;60;63,98;0;0;1,1;6982;
2015-12-11 18:00:00;28,74;17,6;250;52,51;0;0;0,6;7030;
2015-12-11 17:00:00;30,66;17,1;549;44,9;0;0;0,4;7070;
2015-12-11 16:00:00;30,22;16;802;42,95;0;0;0,7;7070;
2015-12-11 15:00:00;30,91;16,2;1027;42,21;0;0;0,6;7070;
2015-12-11 14:00:00;29,57;16,9;1040;47,5;0;0;0,7;7070;
2015-12-11 13:00:00;28,63;16,5;1136;48,67;0;0;0,7;7070;
2015-12-11 12:00:00;28,3;16,2;1125;48,71;0;0;0,4;7070;
2015-12-11 11:00:00;26,46;16,7;1015;55,65;0;0;0,6;7070;
2015-12-11 10:00:00;25,22;17,2;855;62,02;0;0;0,2;7080;
2015-12-11 09:00:00;22,26;17,5;534;75,87;0,2;25;0,2;7080;
2015-12-11 08:00:00;20,69;16,4;45;77,48;0;0;0,2;7080;
2015-12-11 07:00:00;18,41;16,3;108;88,97;0;0;0;6884;
2015-12-11 06:00:00;15,34;14,9;9;98,01;0;0;0;6718;
2015-12-11 05:00:00;15,67;14,9;0;96,22;0;0;0;6678;
2015-12-11 04:00:00;16,43;15;0;92,63;0;0;0,2;6678;
2015-12-11 03:00:00;16,64;15,3;0;92,42;0;0;0,3;6668;
2015-12-11 02:00:00;16,44;15,2;0;93,3;0;0;0;6688;
2015-12-11 01:00:00;17,03;15,5;0;91,5;0;0;0,1;6688;
2015-12-11 00:00:00;18,01;15,8;0;88,14;0;0;1,2;6708;2,8
2015-12-10 23:00:00;18,18;15,5;0;85,53;0;0;1,4;6748;
2015-12-10 22:00:00;18,56;15,7;0;84,22;0;0;0,7;6786;
2015-12-10 21:00:00;19,37;16,3;0;83,51;0;0;0,9;6844;
2015-12-10 20:00:00;20,05;16,4;0;80,51;0;0;0,6;6904;
2015-12-10 19:00:00;21,83;16,7;53;73,65;0;0;0,8;7010;
2015-12-10 18:00:00;23,35;17,2;222;69,4;0;0;0,7;7070;
2015-12-10 17:00:00;23,98;17,7;292;68,73;0;0;0,5;7080;
2015-12-10 16:00:00;23,9;17,8;614;69,67;0;0;1;7080;
2015-12-10 15:00:00;23,62;17,4;403;69,34;0;0;0,6;7080;
2015-12-10 14:00:00;23,68;17,4;518;69,03;0;0;0,6;7080;
2015-12-10 13:00:00;23,12;17,8;467;72,92;0;0;0,4;7080;
2015-12-10 12:00:00;22,14;18,1;430;79,08;0;0;0,5;7080;
2015-12-10 11:00:00;20,56;18,2;296;87,32;0;0;0,6;7080;
2015-12-10 10:00:00;19,72;19,1;305;97,08;0;50;0,8;7080;
2015-12-10 09:00:00;18,89;18,8;92;100;0;60;0,8;7080;
2015-12-10 08:00:00;18,9;18,8;102;100;0,4;60;0,5;7080;
2015-12-10 07:00:00;18,61;18,5;23;100;0,2;60;0,2;6728;
2015-12-10 06:00:00;18,5;18,4;0;100;0;60;0,4;6660;
2015-12-10 05:00:00;18,57;18,5;0;100;0,2;60;0,3;6650;
2015-12-10 04:00:00;18,62;18,5;0;100;0;60;0,4;6640;
2015-12-10 03:00:00;18,62;18,6;0;100;0;60;0,6;6650;
2015-12-10 02:00:00;18,71;18,6;0;100;0;60;0,1;6650;
2015-12-10 01:00:00;18,81;18,6;0;99,97;0;60;0,2;6650;
2015-12-10 00:00:00;18,77;18,5;0;99,84;0;60;0,2;6668;2,5
2015-12-09 23:00:00;18,87;18,6;0;99,68;0;60;0;6668;
2015-12-09 22:00:00;18,74;18,4;0;99,5;0;60;0,7;6678;
2015-12-09 21:00:00;18,89;18,6;0;99,51;0,2;60;1,8;6678;
2015-12-09 20:00:00;19,06;18,8;0;99,48;2,2;60;1,3;6688;
2015-12-09 19:00:00;19,36;19,1;0;99,09;27,4;45;0,9;6698;
2015-12-09 18:00:00;20,76;20,4;0;98,78;11,4;60;1;6738;
2015-12-09 17:00:00;21,09;20,7;13;98,26;0,4;60;0,2;6864;
2015-12-09 16:00:00;22,02;20,9;37;94,63;12;35;0,8;7020;
2015-12-09 15:00:00;24,08;21,3;32;85,61;0,4;0;0,2;7000;
2015-12-09 14:00:00;26,19;20,5;111;71,55;0;0;1,6;7060;
2015-12-09 13:00:00;27,36;20,4;422;66,5;0;0;1,9;7070;
2015-12-09 12:00:00;27,23;20,6;370;68,07;0;0;1,2;7080;
2015-12-09 11:00:00;27,14;20,6;574;68,2;0;0;1,2;7080;
2015-12-09 10:00:00;25,47;19,6;570;70,57;0;0;1,7;7080;
2015-12-09 09:00:00;24,57;19;426;71,89;0;0;1,3;7080;
2015-12-09 08:00:00;22,96;18,4;205;76,28;0;0;1,4;7080;
2015-12-09 07:00:00;21,83;17,9;119;79,42;0;0;1,1;7000;
2015-12-09 06:00:00;20,93;17,6;15;82,5;0;0;1,2;6688;
2015-12-09 05:00:00;20,8;17,6;0;82,96;0;0;0,8;6660;
2015-12-09 04:00:00;21,02;17,7;0;82,28;0;0;1,2;6660;
2015-12-09 03:00:00;21,28;17,8;0;81,52;0;0;0,9;6660;
2015-12-09 02:00:00;21,24;17,7;0;81,26;0;0;0,5;6678;
2015-12-09 01:00:00;21,53;17,1;0;77,12;0;0;0,1;6678;
2015-12-09 00:00:00;22,64;16,1;0;67,54;0;0;0,3;6688;5,9
2015-12-08 23:00:00;22,45;15,7;0;66,78;0;0;0;6708;
2015-12-08 22:00:00;21,62;16,6;0;74,17;0;0;0;6728;
2015-12-08 21:00:00;23,61;14,3;0;57,37;0;0;0,1;6776;
2015-12-08 20:00:00;25,98;12,8;0;44,63;0;0;0;6834;
2015-12-08 19:00:00;29,04;12,8;26;37,67;0;0;0,2;6932;
2015-12-08 18:00:00;30,57;12,8;276;34,42;0;0;1;7000;
2015-12-08 17:00:00;31,55;13,6;558;34,25;0;0;1,2;7070;
2015-12-08 16:00:00;31,29;14,7;806;37,21;0;0;1,3;7070;
2015-12-08 15:00:00;31,34;15,5;1005;39,13;0;0;1,1;7070;
2015-12-08 14:00:00;29,26;17;872;48,42;0;0;1,2;7070;
2015-12-08 13:00:00;28,61;17,6;865;52,01;1,6;0;1,5;7070;
2015-12-08 12:00:00;27,29;17,7;1094;56,6;0;0;1,4;7080;
2015-12-08 11:00:00;25,58;17,1;1023;60,37;0;0;1,6;7080;
2015-12-08 10:00:00;23,1;16,3;842;66,2;0;0;1,9;7080;
2015-12-08 09:00:00;21,11;15,3;625;70,41;0;0;1,8;7080;
2015-12-08 08:00:00;19,64;14,7;106;74,21;0;0;1;7080;
2015-12-08 07:00:00;17,9;13,8;106;77,53;0;0;0,3;6854;
2015-12-08 06:00:00;14,99;12,6;13;86,88;0;0;1;6688;
2015-12-08 05:00:00;14,12;12,2;0;89,17;0;0;0,2;6650;
2015-12-08 04:00:00;14,11;12;0;87,99;0;0;0,8;6660;
2015-12-08 03:00:00;13,95;11,7;0;87,12;0;0;0,9;6660;
2015-12-08 02:00:00;14,47;11,7;0;84,68;0;0;1,2;6678;
2015-12-08 01:00:00;14,73;11,5;0;81,94;0;0;1,3;6688;
2015-12-08 00:00:00;15,06;10,9;0;76,97;0;0;1,7;6728;5,3
2015-12-07 23:00:00;15,33;10,4;0;72,99;0;0;1,5;6766;
2015-12-07 22:00:00;15,98;10,5;0;70,88;0;0;1,7;6806;
2015-12-07 21:00:00;16,82;10,8;0;68,76;0;0;1,8;6854;
2015-12-07 20:00:00;18,22;10,5;0;61,82;0;0;1,6;6922;
2015-12-07 19:00:00;20,35;10,6;47;54,47;0;0;1,5;7010;
2015-12-07 18:00:00;22,16;11;264;50,07;0;0;1,3;7070;
2015-12-07 17:00:00;23,49;12,5;560;50,79;0;0;1,7;7080;
2015-12-07 16:00:00;25,27;12,7;801;46,45;0;0;1,1;7080;
2015-12-07 15:00:00;26,13;12;987;42,2;0;0;0,7;7070;
2015-12-07 14:00:00;25,55;11,6;1054;42,73;0;0;0,7;7080;
2015-12-07 13:00:00;24,77;11,9;1091;45,52;0;0;0,5;7070;
2015-12-07 12:00:00;23,77;11,6;1060;47,42;0;0;0,6;7070;
2015-12-07 11:00:00;23,48;12,6;1124;51,36;0;0;0,3;7080;
2015-12-07 10:00:00;20,03;13,2;920;65,75;0;0;0,2;7080;
2015-12-07 09:00:00;16,17;13,9;501;88,26;0;0;0,4;7088;
2015-12-07 08:00:00;14,4;13,4;106;95,09;0;0;0;7088;
2015-12-07 07:00:00;13,87;13,5;101;98,73;0;5;0;6894;
2015-12-07 06:00:00;11,1;10,8;14;98,98;0;60;0;6688;
2015-12-07 05:00:00;11,2;10,8;0;98,66;0,2;60;0,1;6660;
2015-12-07 04:00:00;11,72;11,3;0;98,4;0;60;0;6660;
2015-12-07 03:00:00;12,06;11,7;0;98,14;0;60;0,1;6668;
2015-12-07 02:00:00;12,37;11,8;0;97,74;0;60;0,3;6668;
2015-12-07 01:00:00;12,92;12,3;0;97,2;0;60;0,1;6688;
2015-12-07 00:00:00;13,51;12,8;0;96,21;0;55;0,3;6728;4,5
2015-12-06 23:00:00;14,52;13,4;0;93,76;0;0;0,4;6756;
2015-12-06 22:00:00;15,54;13,7;0;89,63;0;0;1,1;6806;
2015-12-06 21:00:00;16,07;11,5;0;75,03;0;0;0;6844;
2015-12-06 20:00:00;16,69;11,2;0;71,01;0;0;0;6914;
2015-12-06 19:00:00;19,84;11,7;43;60,42;0;0;0,6;7000;
2015-12-06 18:00:00;22,11;12,1;288;53,84;0;0;0,9;7070;
2015-12-06 17:00:00;22,2;12,3;437;54,15;0;0;1,1;7080;
2015-12-06 16:00:00;24,05;12,5;779;49,38;0;0;1,3;7080;
2015-12-06 15:00:00;24,04;13;842;51,03;0;0;1;7080;
2015-12-06 14:00:00;24,07;13,4;998;52,1;0;0;1;7080;
2015-12-06 13:00:00;23,01;13,3;1077;55,54;0;0;1;7080;
2015-12-06 12:00:00;21,54;13;802;59,13;0;0;0,8;7080;
2015-12-06 11:00:00;20,22;13,1;654;64,48;0;0;1,1;7080;
2015-12-06 10:00:00;19,1;13,3;447;69,98;0;0;1;7080;
2015-12-06 09:00:00;17,87;13,1;325;74,42;0;0;0,9;7088;
2015-12-06 08:00:00;16,37;13;191;81,82;0;0;0,8;7088;
2015-12-06 07:00:00;14,8;13,2;62;91,54;0;0;0,1;6874;
2015-12-06 06:00:00;14;12,9;0;93,99;0;0;0;6650;
2015-12-06 05:00:00;14,17;12,8;0;92,53;0;0;0,1;6650;
2015-12-06 04:00:00;14,22;12,8;0;92,21;0;0;0,3;6660;
2015-12-06 03:00:00;14,12;12,8;0;92,87;0;0;0,1;6660;
2015-12-06 02:00:00;14,92;13,3;0;90,78;0;0;0,6;6668;
2015-12-06 01:00:00;16,26;14,1;0;88,16;0;0;0,8;6668;
2015-12-06 00:00:00;16,65;14,5;0;88,31;0;0;0,8;6678;3,6
2015-12-05 23:00:00;16,86;14,6;0;87,61;0;0;1,2;6688;
2015-12-05 22:00:00;17,27;14,8;0;86,95;0;0;1,2;6708;
2015-12-05 21:00:00;17,35;15,2;0;88,12;0;0;1,5;6756;
2015-12-05 20:00:00;18,03;15,7;0;86,9;0;0;2,2;6942;
2015-12-05 19:00:00;18,98;16,8;55;88,11;0;0;2,7;7040;
2015-12-05 18:00:00;20,55;18;229;86,18;0;55;2,6;7080;
2015-12-05 17:00:00;20,02;18,2;162;90,47;0;60;1;7088;
2015-12-05 16:00:00;22,23;18,1;113;79,48;1;25;1,6;7080;
2015-12-05 15:00:00;26,57;18,3;505;61,29;0;0;0,7;7080;
